"Identity","SourceFile","QueryUrl","PayloadKey","AssignmentId","EntityId","ItemEntityId","FeatureId","FeatureOptions","Variant","Ct","Priority","CtOverride","StartTime","ExpireTime","RequiresNetwork","RotationPeriod","PropertiesHash","MetadataHash","PayloadHash","PayloadPreview"
"FeatureConfig.json|55561310|PAYLOAD_57640346_1","FeatureConfig.json","/settings/v3.0/WaaS/FeatureManagement","PAYLOAD_57640346_1","0","FX:136F859A","","55561310","2","0","3","","","","","","","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a","9b1d22f2b3c32320f94f0bdc96381da3ae5ad13cbce061bb4d9ff49b82122181","{""ad"":{""entityId"":""FX:136F859A"",""items"":[{""featureId"":55561310,""featureOptions"":2,""ct"":3,""variant"":0,""metadata"":{},""ctOverride"":null}]},""prm"":{""_id"":""0""}}"
"FeatureConfig.json|55346794|PAYLOAD_57707684_1","FeatureConfig.json","/settings/v3.0/WaaS/FeatureManagement","PAYLOAD_57707684_1","0","FX:13708CA4","","55346794","2","0","3","","","","","","","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a","5e7402c77393cc3d621dece5c7f6877cefb8d33bc1ab0007ff7220e1bac4524a","{""ad"":{""entityId"":""FX:13708CA4"",""items"":[{""featureId"":55346794,""featureOptions"":2,""ct"":3,""variant"":0,""metadata"":{},""ctOverride"":null}]},""prm"":{""_id"":""0""}}"
"FeatureConfig.json|57297225|PAYLOAD_57710006_1","FeatureConfig.json","/settings/v3.0/WaaS/FeatureManagement","PAYLOAD_57710006_1","0","FX:137095B6","","57297225","2","0","3","","3","","","","","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a","73e0be8d1cf373866906203012d354632568962a731c70d0957b9e6e15dcd638","{""ad"":{""entityId"":""FX:137095B6"",""items"":[{""featureId"":57297225,""featureOptions"":2,""ct"":3,""variant"":0,""metadata"":{},""ctOverride"":3}]},""prm"":{""_id"":""0""}}"
"FeatureConfig.json|56769308|PAYLOAD_57803319_1","FeatureConfig.json","/settings/v3.0/WaaS/FeatureManagement","PAYLOAD_57803319_1","0","FX:13720237","","56769308","2","0","3","","","","","","","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a","ba1bff62c24bd79732e03d41a8f010bf67a2fc265704db7926dad803979084c0","{""ad"":{""entityId"":""FX:13720237"",""items"":[{""featureId"":56769308,""featureOptions"":2,""ct"":3,""variant"":0,""metadata"":{},""ctOverride"":null}]},""prm"":{""_id"":""0""}}"
"FeatureConfig.json|55522082|PAYLOAD_57853896_1","FeatureConfig.json","/settings/v3.0/WaaS/FeatureManagement","PAYLOAD_57853896_1","0","FX:1372C7C8","","55522082","2","0","3","","","","","","","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a","3d2d7ad4cad1a2cd0fc9bfebdc358efed15a84f9180b83414115f9c172e7f6e8","{""ad"":{""entityId"":""FX:1372C7C8"",""items"":[{""featureId"":55522082,""featureOptions"":2,""ct"":3,""variant"":0,""metadata"":{},""ctOverride"":null}]},""prm"":{""_id"":""0""}}"
"FeatureConfig.json|56854165|PAYLOAD_57895708_1","FeatureConfig.json","/settings/v3.0/WaaS/FeatureManagement","PAYLOAD_57895708_1","0","FX:13736B1C","","56854165","2","0","3","","","","","","","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a","f6564bb520695270ce46090d0f5cedab90f12895553504ddf6088b94820d8ffc","{""ad"":{""entityId"":""FX:13736B1C"",""items"":[{""featureId"":56854165,""featureOptions"":2,""ct"":3,""variant"":0,""metadata"":{},""ctOverride"":null}]},""prm"":{""_id"":""0""}}"
"FeatureConfig.json|57246082|PAYLOAD_58038731_1","FeatureConfig.json","/settings/v3.0/WaaS/FeatureManagement","PAYLOAD_58038731_1","0","FX:137599CB","","57246082","2","0","1","","","","","","","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a","d024f52b3f67b55c0ae7a03f2ad8ca9cf63af50e3ecd7f18287a2defee3afe67","{""ad"":{""entityId"":""FX:137599CB"",""items"":[{""featureId"":57246082,""featureOptions"":2,""ct"":1,""variant"":0,""metadata"":{},""ctOverride"":null}]},""prm"":{""_id"":""0""}}"
"FeatureConfig.json|57246157|PAYLOAD_58038978_1","FeatureConfig.json","/settings/v3.0/WaaS/FeatureManagement","PAYLOAD_58038978_1","0","FX:13759AC2","","57246157","2","0","1","","","","","","","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a","29fbc8337f2e29b0f365bf6313ae6de305e9297e01467c750f6b3224fb634319","{""ad"":{""entityId"":""FX:13759AC2"",""items"":[{""featureId"":57246157,""featureOptions"":2,""ct"":1,""variant"":0,""metadata"":{},""ctOverride"":null}]},""prm"":{""_id"":""0""}}"
"FeatureConfig.json|57469498|PAYLOAD_58096282_1","FeatureConfig.json","/settings/v3.0/WaaS/FeatureManagement","PAYLOAD_58096282_1","0","FX:13767A9A","","57469498","2","0","3","","","","","","","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a","4c71a7843f66d9b06c6f5cdf9e4ec8728a0151cbe7105e308173055502fcd274","{""ad"":{""entityId"":""FX:13767A9A"",""items"":[{""featureId"":57469498,""featureOptions"":2,""ct"":3,""variant"":0,""metadata"":{},""ctOverride"":null}]},""prm"":{""_id"":""0""}}"
"FeatureConfig.json|56094336|PAYLOAD_58108460_1","FeatureConfig.json","/settings/v3.0/WaaS/FeatureManagement","PAYLOAD_58108460_1","0","FX:1376AA2C","","56094336","4","0","0","","","","","","","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a","a3a9b215384505405330b1cb81eab39c253b36043c35d0f1a7c0778fa538073b","{""ad"":{""entityId"":""FX:1376AA2C"",""items"":[{""featureId"":56094336,""featureOptions"":4,""ct"":0,""variant"":0,""metadata"":{},""ctOverride"":null}]},""prm"":{""_id"":""0""}}"
"FeatureConfig.json|56174134|PAYLOAD_58108498_1","FeatureConfig.json","/settings/v3.0/WaaS/FeatureManagement","PAYLOAD_58108498_1","0","FX:1376AA52","","56174134","4","0","0","","","","","","","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a","d08f35118ff84444ddea0e4ffc0cea4ccf9f4c80765d2e52f2ffdacbca94dabc","{""ad"":{""entityId"":""FX:1376AA52"",""items"":[{""featureId"":56174134,""featureOptions"":4,""ct"":0,""variant"":0,""metadata"":{},""ctOverride"":null}]},""prm"":{""_id"":""0""}}"
"FeatureConfig.json|41073112|PAYLOAD_58128648_1","FeatureConfig.json","/settings/v3.0/WaaS/FeatureManagement","PAYLOAD_58128648_1","0","FX:1376F908","","41073112","4","0","0","","","","","","","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a","8e6b842b940f85cdbe2e054bdd180fcd2439a3d9e1e91d76f39d2ce772e5f0f3","{""ad"":{""entityId"":""FX:1376F908"",""items"":[{""featureId"":41073112,""featureOptions"":4,""ct"":0,""variant"":0,""metadata"":{},""ctOverride"":null}]},""prm"":{""_id"":""0""}}"
"FeatureConfig.json|55357339|PAYLOAD_58129601_1","FeatureConfig.json","/settings/v3.0/WaaS/FeatureManagement","PAYLOAD_58129601_1","0","FX:1376FCC1","","55357339","4","0","0","","","","","","","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a","0d394876a789c7322a789939de602a2e367d6881b2d103b2a49688c7df984e6a","{""ad"":{""entityId"":""FX:1376FCC1"",""items"":[{""featureId"":55357339,""featureOptions"":4,""ct"":0,""variant"":0,""metadata"":{},""ctOverride"":null}]},""prm"":{""_id"":""0""}}"
"FeatureConfig.json|56791125|PAYLOAD_58129671_1","FeatureConfig.json","/settings/v3.0/WaaS/FeatureManagement","PAYLOAD_58129671_1","0","FX:1376FD07","","56791125","4","0","0","","","","","","","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a","28696d42186fe3a3c591472b88689d018d36c1912a9c44a863c777195a3d41ca","{""ad"":{""entityId"":""FX:1376FD07"",""items"":[{""featureId"":56791125,""featureOptions"":4,""ct"":0,""variant"":0,""metadata"":{},""ctOverride"":null}]},""prm"":{""_id"":""0""}}"
"FeatureConfig.json|56115452|PAYLOAD_58129688_1","FeatureConfig.json","/settings/v3.0/WaaS/FeatureManagement","PAYLOAD_58129688_1","0","FX:1376FD18","","56115452","4","0","0","","","","","","","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a","c910511371b135a11208c00fbc589753c2cbd50c00f72ef497b89319df6e24a0","{""ad"":{""entityId"":""FX:1376FD18"",""items"":[{""featureId"":56115452,""featureOptions"":4,""ct"":0,""variant"":0,""metadata"":{},""ctOverride"":null}]},""prm"":{""_id"":""0""}}"
"FeatureConfig.json|56904074|PAYLOAD_58129722_1","FeatureConfig.json","/settings/v3.0/WaaS/FeatureManagement","PAYLOAD_58129722_1","0","FX:1376FD3A","","56904074","4","0","0","","","","","","","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a","a9e065bab3da9c366596a1fd145ec8529552853b7ab05fa475721feccba967c4","{""ad"":{""entityId"":""FX:1376FD3A"",""items"":[{""featureId"":56904074,""featureOptions"":4,""ct"":0,""variant"":0,""metadata"":{},""ctOverride"":null}]},""prm"":{""_id"":""0""}}"
"FeatureConfig.json|54315747|PAYLOAD_58129752_1","FeatureConfig.json","/settings/v3.0/WaaS/FeatureManagement","PAYLOAD_58129752_1","0","FX:1376FD58","","54315747","4","0","0","","","","","","","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a","dc5228345408e24f8925d7a9271791fdfcf91b40b7eb8dde2242dac9be6197f7","{""ad"":{""entityId"":""FX:1376FD58"",""items"":[{""featureId"":54315747,""featureOptions"":4,""ct"":0,""variant"":0,""metadata"":{},""ctOverride"":null}]},""prm"":{""_id"":""0""}}"
"FeatureConfig.json|56541436|PAYLOAD_58185352_1","FeatureConfig.json","/settings/v3.0/WaaS/FeatureManagement","PAYLOAD_58185352_1","0","FX:1377D688","","56541436","2","0","3","","","","","","","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a","673ccad3d82a08797cd079a7aa3b077a8d92a713cb8d72de405d1c72fe916e3e","{""ad"":{""entityId"":""FX:1377D688"",""items"":[{""featureId"":56541436,""featureOptions"":2,""ct"":3,""variant"":0,""metadata"":{},""ctOverride"":null}]},""prm"":{""_id"":""0""}}"
